id,start_from_week_seconds,duration
411470,92689,23190
411469,92680,28482
411468,92554,23319
411467,92525,23348
411466,92293,23555
411465,92286,23575
411464,92222,23639
411463,92213,23635
411462,92089,23737
411461,92061,23765
411460,91967,23837
411459,91934,23880
411458,91906,23908
411457,91858,23946
411456,91833,23963
411455,91832,23879
411454,91729,24063
411453,91721,24018
411452,91708,29414
411451,91706,24082
411450,91687,24052
411449,91632,24079
411448,91526,24130
411447,91489,24189
411446,91483,24195
411445,91435,24210
411444,91415,24217
411443,91413,24191
411442,91402,24254
411441,91401,24244
411440,91388,24244
411439,91376,29721
411438,91337,24267
411437,91240,24319
411436,91237,24347
411435,91169,24390
411434,91133,24405
411433,91127,24218
411432,91106,24404
411431,91084,24454
411430,91077,24425
411429,91063,24447
411428,91027,24439
411427,91012,24490
411426,91010,24443
411425,91008,24457
411424,90968,24450
411423,90963,24473
411422,90952,24501
411421,90883,24553
411420,90856,24504
411419,90854,24564
411417,90839,24521
411416,90807,24538
411415,90807,24515
411414,90755,30377
411413,90733,24579
411412,90708,30354
411411,90654,24654
411409,90571,24729
411408,90502,24794
411407,90436,24855
411406,90427,30840
411405,90390,30661
411404,90301,24913
411402,90129,25158
411401,90120,25135
411400,90110,31156
411399,90072,25183
411398,90052,25168
411397,90032,31013
411396,89950,25264
411395,89919,25274
411394,89877,25316
411393,89854,25309
411391,89810,25332
411390,89785,25378
411389,89639,25503
411388,89630,25468
411387,89575,25533
411386,89574,25524
411385,89570,25440
411384,89552,25483
411383,89544,25439
411382,89538,25512
411381,89534,25501
411380,89476,31563
411379,89437,25573
411378,89403,25588
411377,89392,31626
411376,89380,25603
411375,89334,31673
411374,89312,25637
411373,89302,25602
411372,89260,25627
411371,89256,31757
411370,89227,25636
411369,89227,25722
411368,89219,31794
411367,89218,25703
411366,89205,25699
411365,89201,25686
411364,89173,31783
411363,89065,25798
411362,88965,25882
411361,88945,25859
411360,88927,56820
411358,88886,25918
411357,88882,56865
411356,88873,25974
411355,88850,56908
411354,88831,56927
411353,88806,56862
411352,88778,56978
411351,88772,56944
411350,88748,56987
411349,88711,56996
411348,88710,57025
411347,88691,57065
411346,88690,57026
411345,88665,57042
411344,88662,57069
411343,88555,57176
411342,88515,57553
411341,88485,57583
411340,88480,57209
411339,88446,57209
411338,88438,57251
411337,88428,57272
411336,88410,57245
411335,88360,57308
411334,88317,57323
411333,88296,57344
411332,88271,57402
411331,88231,57489
411330,88208,57512
411329,88206,57467
411328,88202,57430
411327,88163,57469
411326,88105,57487
411325,88070,57572
411324,88064,57558
411323,88046,57596
411322,88003,57619
411321,87955,57637
411320,87851,57773
411319,87816,57765
411318,87811,57813
411317,87804,57746
411316,87766,57815
411315,87733,57817
411314,87708,57863
411313,87674,57851
411312,87658,57913
411311,87637,57889
411310,87623,57902
411309,87583,36721
411308,87556,27731
411307,87472,58054
411306,87466,58027
411305,87453,58040
411304,87217,58188
411303,87098,58307
411302,87086,30531
411301,86715,58738
411300,86678,58798
411299,86638,53587
411298,86253,59200
411297,86120,59356
411296,85643,59740
411295,85395,59996
411294,85389,59994
411293,85382,60009
411292,85349,58179
411291,85047,60308
411290,84975,60380
411289,84808,60521
411288,84760,60569
411287,84218,61122
411286,84171,61290
411285,84135,61326
411284,83963,61385
411283,83939,61409
411282,83928,61391
411281,83910,61409
411280,83814,59161
411279,83797,59178
411278,83585,61733
411277,83565,61946
411276,83528,61790
411275,83517,37680
411274,83454,62057
411273,83289,62019
411272,83212,62096
411271,83147,62153
411270,83118,62181
411269,82846,62470
411268,82816,62433
411267,82809,62463
411266,82790,62459
411265,82717,62555
411264,82690,62534
411263,82642,62582
411262,82541,62775
411261,82390,42467
411260,82346,62889
411259,82306,62929
411258,82290,62915
411257,82215,62990
411256,82085,63133
411255,82035,63181
411254,81974,63214
411253,81883,63333
411252,81796,63372
411251,81749,63439
411250,81733,63435
411249,81607,54189
411248,81237,63951
411247,81088,59236
411246,80986,64159
411245,80935,64253
411244,80921,64231
411243,80920,43732
411242,80915,64241
411241,80881,64264
411240,80826,64330
411239,80673,64453
411238,80662,64473
411237,80625,64500
411236,80546,64589
411235,80468,64635
411234,80421,64790
411233,80360,64851
411232,80207,64883
411231,80199,64904
411229,80160,64931
411228,80110,65000
411227,80005,65085
411226,79896,65139
411225,79829,65206
411224,79786,65261
411223,79763,65284
411222,79639,65381
411221,79548,65472
411220,79527,65480
411219,79459,65548
411218,79396,65598
411217,79327,65667
411216,79308,65730
411215,79283,65755
411214,79134,65966
411213,79053,66047
411212,79039,65882
411211,79004,65938
411210,79000,65921
411209,78978,65968
411208,78965,65977
411207,78892,66054
411206,78737,66172
411205,78627,58921
411204,78606,66303
411203,78422,66475
411202,78408,66474
411201,78385,66497
411200,77983,66914
411199,77853,67048
411198,77787,57136
411197,77247,67825
411196,77166,67906
411195,77067,67816
411194,77038,67845
411193,77018,67810
411192,76958,67870
411191,76832,67836
411190,76674,68177
411189,76602,68249
411187,76444,68359
411186,76437,68427
411184,76400,68464
411183,76385,68418
411182,76337,68433
411181,76281,68491
411180,76189,68581
411179,76079,68707
411178,75992,68794
411177,75947,68760
411176,75940,68716
411175,75898,68809
411174,75831,68837
411173,75709,68947
411172,75648,68976
411171,75559,69065
411170,75525,69113
411169,75522,69027
411168,75383,69166
411167,75320,68415
411166,75224,68511
411165,75123,69437
411164,75069,69491
411163,75067,69436
411162,75032,69471
411161,74771,69743
411160,74708,69795
411159,74707,69807
411158,74577,69926
411157,74357,70161
411156,74336,70182
411155,74190,70239
411154,74137,70292
411153,74027,70403
411152,73993,70471
411151,73985,70445
411150,73956,70508
411149,73623,70796
411148,73593,70826
411147,73345,71065
411146,73320,71090
411145,73191,71182
411144,73141,71245
411143,73125,71200
411142,73106,71280
411141,73098,71185
411140,73080,71240
411139,73075,70790
411138,73006,71367
411137,72963,71013
411136,72946,71030
411135,72911,71218
411134,72868,71261
411133,72844,71308
411132,72820,71332
411131,72815,71113
411130,72749,71179
411129,72575,71301
411128,72546,71330
411127,72418,71486
411126,72385,71037
411125,72307,71597
411124,72282,71652
411123,72232,71702
411122,72196,71669
411121,72157,71708
411120,71982,71883
411119,71966,71850
411118,71921,71895
411117,71771,72311
411116,71586,72334
411115,71580,72218
411114,71543,72255
411113,71530,72390
411112,71456,72324
411111,71281,72801
411110,71272,57033
411109,71140,72664
411108,71118,72639
411107,71096,72660
411106,71091,72667
411105,71085,72672
411104,71060,72698
411103,71046,72528
411102,71021,72706
411101,71013,72791
411100,70990,72751
411099,70978,72768
411098,70973,55346
411097,70972,72755
411096,70960,72614
411095,70852,72904
411094,70714,73013
411093,70690,73037
411092,70668,73033
411091,70649,73064
411090,70646,73055
411089,70608,73037
411088,70586,73059
411087,70564,72757
411086,70534,73179
411085,70394,73226
411082,70314,73281
411081,70313,73307
411080,70250,73344
411079,70092,73628
411078,70049,73401
411077,70036,73684
411076,69960,73623
411075,69952,73590
411074,69857,73726
411073,69854,73707
411072,69793,73806
411071,69769,73779
411070,69738,73737
411069,69736,73764
411068,69729,45092
411067,69676,73872
411066,69641,45180
411065,69601,20
411064,69595,20
411063,69578,73976
411062,69538,68
411061,69510,39
411060,69478,77
411059,69444,98
411058,69358,278
411057,69354,181
411056,69333,202
411055,69252,259
411054,69249,267
411053,69209,302
411052,69198,293
411051,69184,307
411050,68951,74589
411049,68740,742
411048,68715,763
411047,68701,74827
411046,68677,749
411045,68646,814
411044,68627,813
411043,68620,858
411042,68547,879
411041,68524,936
411040,68486,916
411039,68445,947
411038,68366,997
411037,68357,1026
411036,68353,75162
411035,68346,75154
411034,68340,1002
411033,68329,1054
411032,68324,1003
411031,68238,75254
411030,68194,1164
411029,68126,1216
411028,68097,1223
411027,67985,1335
411026,67918,1354
411025,67820,1478
411024,67767,1531
411023,67736,1536
411022,67595,1634
411021,67521,1708
411020,67448,1762
411019,67387,1783
411018,67366,1804
411017,67277,1933
411016,67236,1922
411015,67088,2018
411014,67036,2030
411013,66925,2196
411012,66909,2268
411011,66852,76623
411010,66796,2310
411009,66790,2283
411008,66752,2386
411007,66689,76778
411006,66686,2387
411005,66683,2383
411004,66677,2368
411003,66674,2354
411002,66651,2405
411001,66576,2452
411000,66558,2452
410999,66470,2540
410998,66467,2493
410997,66445,2537
410996,66425,77061
410995,66417,2522
410994,66405,2494
410993,66380,2559
410992,66380,2588
410991,66379,2520
410990,66286,2636
410989,66244,2634
410988,66238,77207
410987,66213,77226
410986,66185,2693
410985,66146,2705
410982,66035,2802
410981,66031,2873
410980,66031,2789
410979,65965,2848
410978,65955,2858
410977,65945,2852
410976,65934,2903
410975,65920,77511
410974,65915,77507
410973,65879,2901
410972,65808,2972
410971,65802,2955
410970,65790,2957
410969,65759,2965
410967,65632,3087
410966,65621,3098
410965,65603,3063
410964,65529,3146
410962,65486,3180
410961,65421,3221
410960,65327,3301
410959,65320,3297
410958,65290,3327
410957,65247,3358
410956,65193,78224
410955,65175,3519
410954,65138,78312
410953,65105,53
410952,65047,130
410951,65041,106
410950,65004,102
410949,64964,90
410948,64950,58
410947,64933,53
410946,64858,105
410945,64840,175
410944,64833,137
410943,64821,142
410942,64765,35
410940,64729,43
410939,64714,52
410938,64615,91
410937,64590,81
410936,64567,93
410935,64562,154
410934,64524,31
410933,64511,38
410932,64483,77
410931,64456,78942
410930,64452,78
410929,64429,79
410928,64413,89
410927,64410,78951
410926,64375,78953
410925,64368,146
410924,64345,145
410923,64331,83
410922,64314,93
410921,64270,152
410920,64218,179
410919,64208,131
410918,64190,195
410917,64184,133
410915,64174,90
410914,64149,126
410913,64134,79209
410912,64126,128
410911,64111,73
410910,64106,71
410909,64104,66
410908,64086,52
410907,64083,73
410906,64079,79242
410905,64048,32
410904,64036,73
410903,64018,79309
410902,64004,71
410901,63946,64
410900,63944,129
410899,63936,66
410898,63897,78
410897,63894,108
410896,63869,92
410895,63815,258
410894,63798,177
410893,63770,160
410892,63767,173
410891,63765,131
410890,63765,154
410889,63747,193
410888,63745,163
410887,63744,112
410886,63721,175
410885,63703,62
410884,63686,211
410883,63680,224
410882,63671,202
410881,63668,188
410880,63654,243
410879,63652,187
410878,63651,222
410877,63643,79542
410876,63627,201
410875,63617,222
410874,63605,210
410873,63604,131
410872,63587,101
410871,63571,244
410870,63547,164
410869,63522,243
410868,63519,102
410867,63498,190
410866,63469,96
410865,63468,153
410864,63445,46
410863,63424,141
410862,63410,51
410861,63394,56
410860,63373,58
410859,63298,55
410858,63287,50
410857,63266,82
410856,63265,79905
410855,63255,71
410854,63206,40
410853,63182,46
410852,63126,79996
410851,63099,112
410850,63092,128
410849,63074,79099
410848,63041,154
410847,63039,163
410846,63013,26
410845,62977,40
410844,62977,80168
410843,62973,54
410842,62953,70
410841,62938,79
410840,62925,109
410839,62898,95
410838,62882,139
410837,62829,151
410836,62798,193
410835,62784,122
410834,62782,211
410833,62779,220
410832,62771,148
410831,62769,193
410830,62769,170
410829,62752,167
410828,62751,155
410827,62745,80444
410826,62732,85
410825,62731,80453
410824,62724,215
410823,62723,211
410822,62717,167
410821,62692,189
410820,62688,80405
410819,62681,200
410818,62678,187
410817,62672,142
410816,62635,175
410815,62624,193
410814,62582,357
410813,62571,80551
410812,62547,226
410811,62509,368
410810,62492,141
410809,62481,311
410808,62454,338
410807,62452,283
410806,62449,314
410805,62441,510
410804,62423,234
410803,62404,331
410802,62367,392
410801,62360,273
410800,62332,201
410799,62318,166
410798,62282,207
410797,62277,226
410796,62265,80814
410795,62262,161
410794,62228,229
410793,62221,67
410792,62207,80967
410791,62200,105
410790,62154,134
410789,62116,277
410788,62055,276
410787,62022,208
410786,62006,224
410785,61878,301
410784,61868,325
410783,61849,81183
410782,61846,404
410781,61831,335
410780,61803,81223
410779,61741,366
410778,61727,414
410777,61724,339
410776,61707,400
410775,61707,81467
410774,61704,213
410773,61700,457
410772,61695,368
410771,61691,259
410770,61677,316
410769,61655,280
410768,61634,81402
410767,61632,285
410766,61622,251
410765,61573,306
410764,61568,147
410763,61564,302
410762,61555,160
410761,61547,319
410760,61542,75
410759,61499,65
410758,61492,90
410757,61477,87
410756,61472,192
410755,61464,85
410754,61464,50
410753,61421,69
410752,61409,127
410751,61298,73
410750,61284,81703
410749,61268,114
410748,61265,43
410747,61217,53
410746,61206,55
410745,61172,16
410744,61153,28
410743,61129,87
410742,61104,70
410741,61086,83
410740,61044,109
410739,61008,208
410738,61002,142
410737,60965,136
410736,60947,180
410735,60933,99
410734,60911,62
410733,60910,186
410732,60878,249
410731,60854,242
410730,60827,211
410729,60788,273
410728,60776,239
410727,60760,479
410726,60757,304
410725,60737,502
410724,60728,310
410723,60721,311
410722,60680,190
410721,60671,339
410720,60665,356
410719,60634,381
410718,60633,377
410717,60633,311
410716,60633,345
410715,60610,363
410714,60594,386
410713,60505,489
410712,60441,529
410711,60427,521
410710,60413,82540
410709,60395,549
410708,60375,569
410707,60374,563
410706,60343,594
410705,60332,572
410704,60326,586
410703,60300,583
410702,60284,620
410701,60259,82620
410700,60246,82554
410699,60182,695
410698,60148,729
410697,60075,747
410696,60036,805
410695,60031,791
410694,60019,822
410693,60001,887
410692,59872,913
410691,59857,951
410690,59730,659
410689,59720,1023
410688,59709,1161
410687,59699,1036
410686,59698,1087
410685,59693,971
410684,59653,1138
410683,59638,1054
410682,59630,1095
410681,59619,1116
410680,59608,1135
410679,59593,1080
410678,59559,1139
410677,59555,1207
410676,59546,1146
410675,59528,83258
410674,59517,1199
410673,59507,1129
410672,59494,1179
410671,59486,1184
410670,59471,1129
410669,59468,1168
410668,59441,83329
410667,59428,1187
410666,59426,1238
410665,59402,1167
410664,59392,1163
410663,59363,1252
410662,59357,1227
410661,59348,1207
410660,59287,1210
410659,59281,1276
410658,59277,1282
410657,59266,1239
410656,59263,1250
410655,59263,1294
410654,59215,1282
410653,59207,1259
410652,59190,1272
410651,59164,83617
410650,59158,998
410649,59151,1330
410648,59109,1240
410647,59107,83675
410646,59092,1364
410645,59080,1350
410644,59066,1394
410643,59036,1370
410642,59011,1378
410641,59008,1452
410640,59003,1327
410639,58993,1356
410638,58984,1346
410637,58874,1073
410636,58823,1487
410635,58807,1486
410634,58755,1521
410633,58693,1569
410632,58672,1563
410631,58663,1358
410630,58650,1691
410629,58648,1587
410628,58641,1610
410627,58640,1574
410626,58635,1596
410625,58567,1625
410624,58562,1505
410623,58556,1698
410622,58527,1665
410621,58495,1633
410620,58477,1694
410619,58457,1699
410618,58443,1685
410617,58427,1677
410616,58389,470
410615,58347,1796
410614,58327,1740
410613,58307,1736
410612,58286,1735
410611,58280,84419
410610,58279,1864
410609,58278,1826
410608,58273,1660
410607,58259,1239
410606,58234,1604
410605,58204,1635
410604,58175,1818
410603,58148,1819
410602,58145,1848
410601,58117,1850
410600,58116,1831
410599,58098,1835
410598,58093,1887
410597,58089,1822
410596,58086,1791
410595,58074,1837
410594,58057,1820
410592,58049,1789
410591,58039,1766
410590,58036,1803
410589,58021,84669
410588,58018,1798
410586,58002,1751
410585,57992,1795
410584,57988,1896
410583,57974,1779
410582,57972,1746
410581,57971,1751
410580,57950,84623
410579,57936,1747
410578,57904,84715
410577,57900,1822
410576,57856,1850
410575,57844,1855
410574,57819,1950
410573,57798,84742
410572,57786,1925
410571,57786,1860
410570,57756,84749
410569,57755,1934
410568,57724,1820
410567,57717,1994
410566,57705,1941
410565,57670,1930
410564,57670,1952
410563,57670,1664
410562,57661,1939
410561,57645,1744
410560,57632,84873
410559,57629,2054
410558,57623,1927
410557,57617,1943
410556,57610,1915
410555,57603,1941
410554,57560,2104
410553,57557,1889
410552,57557,1867
410551,57547,84985
410550,57541,1905
410549,57507,1867
410548,57496,1107
410547,57496,2002
410546,57439,1985
410545,57438,739
410544,57417,1957
410543,57409,1733
410542,57406,1983
410541,57401,85079
410540,57386,1782
410539,57369,1944
410538,57359,2034
410537,57356,1978
410536,57338,2011
410535,57333,2060
410534,57332,1906
410533,57330,1949
410532,57316,1997
410531,57316,1697
410530,57313,84987
410529,57289,935
410528,57284,1985
410527,57279,2000
410526,57276,1973
410525,57269,85045
410524,57267,1971
410523,57265,1931
410522,57261,1988
410521,57253,85015
410520,57235,2034
410519,57232,1964
410518,57230,1983
410517,57227,1950
410516,57223,1877
410515,57220,1948
410514,57219,1994
410513,57187,1913
410512,57175,1935
410511,57171,1971
410510,57155,1898
410509,57150,1919
410508,57148,1873
410507,57140,1423
410506,57133,2075
410505,57121,1937
410504,57108,1888
410503,57107,1946
410502,57105,1908
410501,57088,1888
410500,57081,2127
410499,57078,1918
410498,57073,1764
410497,57064,1912
410496,57059,1872
410495,57049,1829
410494,57040,1891
410493,57032,1881
410492,57027,85212
410491,57006,85198
410490,57000,1909
410489,56994,1865
410488,56984,1894
410487,56978,1859
410486,56951,1840
410485,56950,2071
410484,56948,1875
410483,56927,1881
410482,56914,1866
410481,56913,1902
410480,56910,1881
410479,56896,85277
410478,56876,1884
410477,56875,1905
410476,56850,1910
410475,56827,1872
410474,56825,85338
410473,56824,1993
410472,56822,1892
410471,56814,1885
410470,56813,1802
410469,56783,85374
410468,56773,1723
410467,56765,1862
410466,56764,1622
410465,56762,1229
410464,56736,1891
410463,56736,1867
410462,56733,1830
410461,56729,1792
410460,56727,1848
410459,56721,1654
410458,56707,1808
410457,56690,1784
410456,56690,85420
410455,56689,1769
410454,56687,1304
410453,56672,1899
410452,56666,1830
410451,56663,69491
410450,56649,1866
410449,56645,1829
410448,56634,1824
410447,56615,1824
410446,56612,1817
410445,56601,2008
410444,56583,1856
410443,56581,1754
410442,56562,1867
410441,56551,1745
410440,56550,1861
410439,56548,85319
410438,56548,1827
410437,56545,1774
410436,56538,85344
410435,56537,1874
410434,56526,1809
410433,56517,1869
410432,56497,1772
410431,56484,1790
410430,56467,1829
410429,56466,1803
410428,56463,1709
410427,56460,1764
410426,56444,1790
410425,56435,85388
410424,56431,1769
410423,56422,1827
410422,56408,798
410421,56403,1916
410420,56396,1771
410419,56378,1822
410418,56364,1787
410417,56359,1822
410416,56358,1819
410415,56354,1813
410414,56346,1826
410413,56327,1775
410412,56309,1523
410411,56298,1853
410410,56292,1810
410409,56247,1820
410408,56233,1847
410407,56202,1865
410406,56172,1880
410405,56161,1887
410404,56144,1866
410403,56130,85662
410402,56128,1947
410401,56127,1954
410400,56126,1926
410399,56126,1912
410398,56117,1931
410397,56112,1969
410396,56096,1914
410395,56058,1858
410394,56026,1980
410393,55945,1261
410392,55927,2035
410391,55915,1606
410390,55908,2054
410389,55890,2026
410388,55883,2079
410387,55873,2017
410386,55867,2051
410385,55857,85809
410384,55850,2040
410383,55819,2083
410381,55807,2054
410380,55786,2052
410379,55773,2088
410378,55773,1797
410377,55764,2068
410376,55758,2035
410374,55749,2155
410373,55743,2132
410372,55730,2076
410371,55726,2067
410370,55694,86005
410369,55693,86070
410368,55693,2068
410367,55681,2090
410366,55668,1958
410365,55662,2109
410364,55655,2081
410363,55654,2107
410362,55649,2074
410361,55648,2138
410360,55635,2111
410359,55635,2059
410358,55630,2025
410357,55620,2116
410356,55613,2081
410355,55609,1934
410354,55606,85958
410353,55585,2138
410352,55574,1967
410351,55566,1000
410350,55560,2005
410349,55558,1946
410348,55556,2167
410347,55554,2050
410346,55542,1901
410345,55538,1012
410344,55530,2125
410343,55512,2211
410342,55510,86119
410341,55501,2103
410340,55497,85969
410339,55491,2084
410338,55491,2096
410337,55468,1795
410336,55467,2159
410335,55465,86019
410334,55459,2111
410333,55457,2096
410332,55456,2015
410331,55452,2089
410330,55451,2114
410329,55447,2074
410328,55445,2048
410327,55442,1930
410326,55423,2120
410325,55406,1887
410324,55404,2100
410323,55397,2096
410322,55397,2074
410321,55397,2050
410320,55394,2048
410319,55392,2051
410318,55384,2058
410317,55352,2020
410316,55331,86119
410315,55327,2018
410314,55326,2011
410313,55319,2141
410312,55314,2049
410311,55312,2018
410310,55312,1930
410309,55310,1983
410308,55299,2046
410307,55294,2036
410306,55275,1873
410305,55263,2008
410304,55254,1932
410303,55253,2010
410302,55239,2098
410301,55236,2006
410300,55231,1993
410299,55222,86185
410298,55219,86154
410297,55211,1975
410296,55177,2086
410295,55172,1983
410294,55166,1954
410293,55137,86200
410292,55135,2051
410291,55116,2070
410290,55107,1966
410289,55095,1978
410288,55082,2038
410287,55058,2090
410286,55050,2023
410285,55039,86271
410284,55032,1954
410283,55010,2047
410282,55008,1873
410281,55002,2060
410280,54982,86319
410279,54982,2040
410278,54981,2060
410277,54975,1984
410276,54974,2012
410275,54966,86317
410274,54966,1890
410273,54949,2092
410272,54947,1994
410271,54935,2122
410270,54929,1943
410269,54910,2049
410268,54908,1993
410267,54893,1979
410266,54859,2022
410265,54846,2010
410264,54835,1942
410263,54812,1513
410262,54753,2082
410261,54743,2158
410260,54726,2094
410259,54709,2075
410258,54701,2134
410257,54697,2109
410256,54687,2114
410255,54686,2125
410254,54682,2138
410253,54678,2106
410252,54668,2133
410251,54659,1787
410250,54647,86615
410249,54639,86617
410248,54622,1995
410247,54600,1637
410246,54593,2184
410245,54583,2150
410244,54578,86659
410243,54576,2076
410242,54574,2114
410241,54558,2175
410240,54557,86687
410239,54554,86671
410238,54553,2064
410237,54551,2015
410236,54543,2284
410235,54530,2122
410234,54524,1922
410233,54517,2032
410232,54485,1901
410231,54480,86764
410230,54453,1933
410229,54449,939
410228,54440,1797
410227,54433,1587
410226,54429,1619
410225,54429,1896
410224,54422,1556
410223,54416,1734
410222,54408,1640
410221,54405,1888
410220,54403,1519
410219,54403,1646
410218,54401,1749
410217,54400,1620
410216,54389,1598
410215,54378,1622
410214,54368,1681
410213,54362,1616
410212,54355,86923
410211,54348,1652
410210,54327,86891
410209,54321,1662
410208,54311,1635
410207,54294,1676
410206,54275,1671
410205,54270,1652
410204,54267,1692
410203,54257,1713
410202,54246,1664
410201,54245,1554
410200,54233,1676
410199,54230,68428
410198,54222,1683
410197,54219,1664
410196,54217,86936
410195,54194,1711
410194,54188,87016
410193,54187,1658
410192,54169,1676
410191,54166,1633
410190,54161,1596
410189,54158,1725
410188,54141,1627
410187,54135,86996
410186,54121,1636
410184,54092,87048
410183,54085,1690
410181,54076,1598
410180,54069,1420
410179,54051,1031
410178,54043,1721
410177,54028,1735
410176,54022,1714
410175,54013,1661
410174,53999,1630
410173,53996,1617
410172,53987,1603
410171,53971,1650
410170,53955,87158
410169,53954,1225
410168,53943,1623
410167,53936,1677
410166,53931,1659
410165,53893,1746
410164,53889,1676
410163,53884,86450
410162,53860,1657
410161,53858,1582
410160,53856,1554
410159,53849,1704
410158,53843,1736
410157,53839,1678
410154,53813,1685
410153,53797,1599
410152,53792,1787
410151,53789,1700
410150,53785,1641
410149,53783,1663
410148,53782,1676
410147,53766,1674
410146,53763,1717
410145,53758,1668
410144,53751,1659
410143,53740,1656
410142,53738,87321
410141,53734,1746
410140,53697,1303
410139,53694,1589
410138,53680,1633
410137,53658,1710
410136,53655,1520
410135,53630,1758
410134,53627,1656
410133,53621,1571
410132,53619,1585
410131,53587,1781
410130,53574,1818
410129,53564,1640
410128,53551,1624
410127,53548,1092
410126,53538,1511
410125,53537,1606
410124,53531,1483
410123,53522,1563
410122,53521,1511
410121,53520,1581
410120,53520,1623
410119,53509,1605
410118,53504,1683
410117,53499,1602
410116,53485,1656
410115,53481,1568
410114,53476,1491
410113,53473,1612
410112,53470,1594
410111,53466,1566
410110,53463,1619
410109,53461,1408
410108,53456,87574
410107,53449,1565
410106,53438,1529
410105,53437,1562
410104,53427,87613
410103,53413,87537
410102,53410,1523
410101,53408,1513
410100,53408,1408
410099,53405,1052
410098,53393,1540
410097,53387,1482
410096,53365,1556
410095,53315,1606
410094,53299,1517
410093,53271,236
410092,53251,1555
410091,53247,1554
410090,53245,1376
410089,53243,1678
410088,53236,1544
410087,53230,87707
410086,53220,1488
410085,53218,1456
410084,53204,1592
410083,53200,1508
410082,53180,1460
410081,53177,846
410080,53153,1443
410079,53146,1528
410078,53142,87858
410077,53137,1484
410076,53122,1532
410075,53107,745
410074,53086,937
410073,53086,1013
410072,53080,1334
410071,53065,1349
410070,53054,852
410069,53053,769
410068,53045,828
410067,53041,811
410065,53038,87954
410064,53001,821
410063,52993,880
410061,52982,840
410060,52962,727
410059,52962,832
410058,52935,897
410057,52934,860
410056,52906,721
410055,52901,856
410054,52899,814
410053,52895,794
410052,52895,751
410051,52869,87914
410050,52867,890
410049,52865,819
410048,52861,737
410047,52859,792
410046,52852,809
410045,52849,797
410044,52844,807
410043,52822,745
410042,52805,822
410041,52800,798
410040,52796,748
410039,52785,752
410038,52778,659
410037,52777,790
410036,52775,608
410035,52773,796
410034,52768,721
410033,52761,746
410032,52760,712
410031,52757,649
410030,52752,725
410029,52746,602
410028,52735,702
410027,52732,740
410026,52723,593
410025,52716,672
410024,52716,88074
410023,52714,855
410022,52711,672
410021,52697,668
410020,52691,576
410019,52688,718
410018,52686,662
410017,52686,705
410016,52683,633
410015,52658,635
410014,52642,618
410013,52627,703
410012,52623,708
410011,52622,671
410010,52602,677
410009,52601,583
410008,52596,671
410007,52584,648
410006,52582,622
410005,52566,694
410004,52549,576
410003,52548,88214
410002,52535,624
410001,52523,714
410000,52522,682
409999,52511,564
409998,52503,662
409997,52490,694
409996,52484,622
409995,52482,643
409994,52474,685
409993,52472,485
409992,52467,670
409991,52460,705
409990,52440,481
409989,52436,401
409988,52435,654
409987,52433,652
409986,52433,673
409985,52432,542
409984,52427,648
409983,52423,637
409982,52420,625
409981,52419,600
409980,52405,653
409979,52400,88373
409978,52395,551
409977,52387,645
409976,52384,643
409975,52383,600
409974,52365,654
409973,52358,374
409972,52353,630
409971,52345,88335
409970,52326,402
409969,52320,654
409968,52320,626
409967,52304,623
409966,52302,598
409965,52293,526
409964,52276,624
409963,52276,645
409962,52271,580
409961,52269,568
409960,52266,88235
409959,52266,538
409958,52250,569
409957,52246,711
409956,52244,555
409955,52241,552
409953,52237,614
409952,52212,592
409951,52210,572
409949,52203,88340
409948,52167,527
409947,52161,551
409946,52152,576
409945,52142,640
409944,52138,556
409943,52125,491
409942,52113,551
409941,52093,565
409940,52091,583
409939,52064,574
409938,52051,580
409937,52031,511
409936,52024,607
409935,52023,709
409934,52023,612
409933,52014,88425
409932,52011,583
409931,52004,88465
409930,51992,709
409929,51990,604
409928,51983,579
409927,51954,645
409926,51944,672
409925,51944,598
409924,51942,624
409923,51928,88497
409922,51914,650
409921,51907,88490
409920,51895,88518
409919,51890,587
409918,51887,565
409917,51886,635
409916,51877,88526
409915,51864,532
409914,51860,702
409913,51854,651
409912,51852,633
409911,51834,643
409910,51820,88605
409909,51815,88552
409908,51815,703
409907,51815,88533
409906,51806,646
409905,51797,573
409904,51794,724
409903,51791,619
409902,51783,594
409901,51778,618
409900,51765,605
409899,51747,517
409898,51746,656
409897,51730,141
409896,51728,620
409895,51713,551
409894,51698,540
409893,51694,620
409892,51688,559
409891,51687,552
409890,51674,88627
409889,51672,642
409888,51664,389
409887,51662,88666
409886,51653,527
409885,51653,532
409884,51646,430
409883,51641,88648
409882,51641,597
409881,51640,540
409880,51639,525
409879,51637,88634
409878,51632,508
409877,51630,389
409876,51619,88606
409875,51617,483
409874,51607,343
409873,51596,88643
409872,51588,454
409871,51585,475
409870,51581,495
409869,51574,479
409868,51572,457
409867,51571,440
409866,51562,342
409865,51559,228
409864,51556,410
409863,51554,88662
409862,51546,449
409861,51544,88636
409860,51538,428
409859,51526,476
409858,51526,186
409857,51510,440
409856,51509,423
409855,51503,409
409854,51499,239
409853,51498,473
409852,51494,525
409851,51494,426
409850,51493,378
409849,51493,344
409848,51492,411
409847,51485,364
409846,51481,88898
409845,51479,265
409844,51466,524
409843,51462,325
409842,51440,329
409841,51435,88943
409840,51429,561
409839,51424,480
409838,51409,360
409837,51395,317
